province;herd;cow;visit;tx;fec;lact;season;past_lact;man_heif;man_lact
2;29;204;5;0;21;0;2;1;1;1
2;29;204;6;1;0;1;3;1;1;1
2;29;204;7;1;0;1;3;1;1;1
2;29;204;8;1;14;1;4;1;1;1
2;29;209;1;0;5;0;1;1;1;1
2;29;230;1;0;0;1;1;1;1;1
2;29;230;2;0;1;1;1;1;1;1
2;29;230;3;0;0;1;2;1;1;1
2;29;230;4;0;0;1;2;1;1;1
2;29;230;5;0;2;1;2;1;1;1
2;29;230;6;0;1;1;3;1;1;1
2;29;230;7;0;7;1;3;1;1;1
2;29;230;8;0;1;1;4;1;1;1
2;29;232;8;0;24;0;4;1;1;1
2;29;233;1;0;29;0;1;1;1;1
2;29;233;2;0;0;0;1;1;1;1
2;29;233;3;0;11;0;2;1;1;1
2;29;233;4;0;6;0;2;1;1;1
2;29;233;5;1;11;1;2;1;1;1
2;29;233;6;1;0;1;3;1;1;1
2;29;233;7;1;2;1;3;1;1;1
2;29;234;2;0;6;0;1;1;1;1
2;29;234;3;0;3;0;2;1;1;1
2;29;234;4;0;0;0;2;1;1;1
2;29;234;5;0;0;1;2;1;1;1
2;29;234;6;0;6;1;3;1;1;1
2;29;234;7;0;5;1;3;1;1;1
2;29;234;8;0;4;1;4;1;1;1
2;29;241;1;0;0;0;1;1;1;1
2;29;241;2;0;8;0;1;1;1;1
2;29;241;3;0;9;0;2;1;1;1
2;29;241;4;0;0;1;2;1;1;1
2;29;241;5;0;1;1;2;1;1;1
2;29;248;1;0;0;1;1;1;1;1
2;29;248;2;0;3;1;1;1;1;1
2;29;248;3;0;13;1;2;1;1;1
2;29;248;4;1;0;1;2;1;1;1
2;29;248;5;1;3;1;2;1;1;1
2;29;248;6;1;0;1;3;1;1;1
2;29;248;7;1;0;1;3;1;1;1
2;29;248;8;1;3;1;4;1;1;1
2;29;249;1;0;4;1;1;1;1;1
2;29;249;2;0;1;1;1;1;1;1
2;29;249;3;0;1;1;2;1;1;1
2;29;249;4;1;0;1;2;1;1;1
2;29;249;5;1;0;1;2;1;1;1
2;29;249;6;1;0;1;3;1;1;1
2;29;249;7;1;9;1;3;1;1;1
2;29;249;8;1;0;1;4;1;1;1
2;29;257;1;0;0;1;1;1;1;1
2;29;257;2;1;0;1;1;1;1;1
2;29;257;3;1;0;1;2;1;1;1
2;29;257;4;1;0;1;2;1;1;1
2;29;257;5;1;0;1;2;1;1;1
2;29;257;6;1;3;1;3;1;1;1
2;29;257;7;1;6;1;3;1;1;1
2;29;257;8;1;33;1;4;1;1;1
3;35;53;3;0;0;0;3;1;0;0
3;35;53;4;0;2;0;4;1;0;0
3;35;56;1;0;0;0;1;1;0;0
3;35;56;2;0;0;0;2;1;0;0
3;35;90;1;0;0;0;1;1;0;0
3;35;90;2;0;0;0;2;1;0;0
3;35;109;1;0;0;0;1;1;0;0
3;35;109;2;0;0;0;2;1;0;0
3;35;109;3;0;0;0;3;1;0;0
3;35;109;4;0;2;0;4;1;0;0
3;35;112;3;0;0;0;3;1;0;0
3;35;112;4;0;0;0;4;1;0;0
3;35;131;1;0;0;1;1;1;0;0
3;35;131;2;0;0;1;2;1;0;0
3;35;131;3;0;0;1;3;1;0;0
3;35;131;4;0;0;1;4;1;0;0
3;35;156;1;0;0;1;1;1;0;0
3;35;165;1;0;0;1;1;1;0;0
3;35;171;1;0;5;0;1;1;0;0
3;35;171;2;0;3;0;2;1;0;0
3;35;171;3;0;0;0;3;1;0;0
3;35;183;1;0;0;1;1;1;0;0
3;35;183;2;0;0;1;2;1;0;0
3;35;183;4;0;1;1;4;1;0;0
3;35;187;2;0;2;1;2;1;0;0
3;35;187;3;0;0;1;3;1;0;0
3;35;187;4;0;0;1;4;1;0;0
3;35;199;2;0;0;1;2;1;0;0
3;35;199;3;0;0;1;3;1;0;0
3;36;4;1;0;0;1;1;0;1;0
3;36;4;2;0;0;1;2;0;1;0
3;36;4;3;0;0;1;3;0;1;0
3;36;24;1;0;0;1;1;0;1;0
3;36;24;2;0;0;1;2;0;1;0
3;36;40;1;0;1;1;1;0;1;0
3;36;40;2;0;0;1;2;0;1;0
3;36;63;1;0;0;1;1;0;1;0
3;36;63;2;0;1;1;2;0;1;0
3;36;63;3;0;1;1;3;0;1;0
3;36;63;4;0;0;1;4;0;1;0
3;36;162;1;0;3;0;1;0;1;0
3;36;162;2;0;13;0;2;0;1;0
3;36;162;3;0;0;0;3;0;1;0
3;36;166;1;0;7;0;1;0;1;0
3;36;166;2;0;1;0;2;0;1;0
3;36;166;3;0;1;0;3;0;1;0
3;36;166;4;0;29;0;4;0;1;0
3;36;172;1;0;4;0;1;0;1;0
3;36;172;2;0;0;0;2;0;1;0
3;36;172;3;0;0;0;3;0;1;0
3;36;172;4;0;0;0;4;0;1;0
3;36;177;1;0;48;0;1;0;1;0
3;36;177;2;0;20;0;2;0;1;0
3;36;177;3;0;2;0;3;0;1;0
3;36;177;4;0;8;0;4;0;1;0
3;37;5;1;0;19;0;1;0;0;0
3;37;5;2;0;5;0;2;0;0;0
3;37;5;3;0;15;0;3;0;0;0
3;37;5;4;0;17;0;4;0;0;0
3;37;17;1;0;0;1;1;0;0;0
3;37;17;2;0;0;1;2;0;0;0
3;37;17;3;0;0;1;3;0;0;0
3;37;17;4;0;0;1;4;0;0;0
3;37;35;1;0;0;1;1;0;0;0
3;37;35;2;0;0;1;2;0;0;0
3;37;35;3;0;0;1;3;0;0;0
3;37;35;4;0;0;1;4;0;0;0
3;37;50;1;0;0;0;1;0;0;0
3;37;76;1;0;0;1;1;0;0;0
3;37;76;2;0;0;1;2;0;0;0
3;37;124;1;0;0;1;1;0;0;0
3;37;124;2;0;0;1;2;0;0;0
3;37;124;3;0;0;1;3;0;0;0
3;37;124;4;0;0;1;4;0;0;0
3;37;157;3;0;15;0;3;0;0;0
3;37;157;4;0;5;0;4;0;0;0
3;37;170;1;0;23;0;1;0;0;0
3;37;170;2;0;1;0;2;0;0;0
3;37;170;3;0;0;0;3;0;0;0
3;37;170;4;0;1;0;4;0;0;0
3;37;173;1;0;0;0;1;0;0;0
3;37;173;2;0;2;0;2;0;0;0
3;37;173;3;0;5;0;3;0;0;0
3;37;173;4;0;0;0;4;0;0;0
3;37;180;3;0;0;1;3;0;0;0
3;38;1;3;0;1;1;3;1;0;0
3;38;1;4;0;0;1;4;1;0;0
3;38;6;3;0;0;0;3;1;0;0
3;38;6;4;0;0;0;4;1;0;0
3;38;25;1;0;0;1;1;1;0;0
3;38;25;2;0;0;1;2;1;0;0
3;38;25;3;0;1;1;3;1;0;0
3;38;25;4;0;0;1;4;1;0;0
3;38;32;1;0;0;0;1;1;0;0
3;38;32;2;0;0;0;2;1;0;0
3;38;43;1;0;0;0;1;1;0;0
3;38;43;2;0;0;0;2;1;0;0
3;38;43;3;0;0;0;3;1;0;0
3;38;43;4;0;0;0;4;1;0;0
3;38;81;1;0;1;1;1;1;0;0
3;38;81;2;0;0;1;2;1;0;0
3;38;81;3;0;0;1;3;1;0;0
3;38;81;4;0;1;1;4;1;0;0
3;38;86;1;0;0;0;1;1;0;0
3;38;86;2;0;0;0;2;1;0;0
3;38;86;3;0;0;0;3;1;0;0
3;38;86;4;0;6;0;4;1;0;0
3;38;158;1;0;0;1;1;1;0;0
3;38;158;2;0;0;1;2;1;0;0
3;38;158;3;0;0;1;3;1;0;0
3;38;158;4;0;0;1;4;1;0;0
3;38;174;1;0;0;1;1;1;0;0
3;38;174;2;0;0;1;2;1;0;0
3;38;188;1;0;0;0;1;1;0;0
3;38;188;2;0;0;0;2;1;0;0
3;38;188;3;0;0;0;3;1;0;0
3;38;188;4;0;3;0;4;1;0;0
3;39;7;1;0;12;0;1;0;0;0
3;39;7;2;0;8;0;2;0;0;0
3;39;7;4;0;8;0;4;0;0;0
3;39;18;1;0;3;0;1;0;0;0
3;39;18;2;0;0;0;2;0;0;0
3;39;18;3;0;0;0;3;0;0;0
3;39;18;4;0;1;0;4;0;0;0
3;39;19;1;0;0;1;1;0;0;0
3;39;19;2;0;0;1;2;0;0;0
3;39;19;4;0;0;1;4;0;0;0
3;39;22;1;0;1;0;1;0;0;0
3;39;22;2;0;0;0;2;0;0;0
3;39;22;4;0;0;0;4;0;0;0
3;39;87;1;0;0;1;1;0;0;0
3;39;87;2;0;0;1;2;0;0;0
3;39;87;3;0;0;1;3;0;0;0
3;39;87;4;0;0;1;4;0;0;0
3;39;116;1;0;0;0;1;0;0;0
3;39;116;2;0;0;0;2;0;0;0
3;39;116;3;0;0;0;3;0;0;0
3;39;147;1;0;0;1;1;0;0;0
3;39;147;2;0;0;1;2;0;0;0
3;39;147;3;0;1;1;3;0;0;0
3;39;163;1;0;0;1;1;0;0;0
3;39;163;2;0;0;1;2;0;0;0
3;39;163;4;0;0;1;4;0;0;0
4;30;211;1;0;15;0;1;0;0;0
4;30;211;2;0;0;0;2;0;0;0
4;30;211;3;0;2;0;3;0;0;0
4;30;211;4;0;1;0;4;0;0;0
4;30;214;1;0;0;1;1;0;0;0
4;30;214;2;0;0;1;2;0;0;0
4;30;214;3;0;8;1;3;0;0;0
4;30;214;4;0;0;1;4;0;0;0
4;30;224;1;0;0;1;1;0;0;0
4;30;224;2;0;0;1;2;0;0;0
4;30;224;3;0;1;1;3;0;0;0
4;30;224;4;0;0;1;4;0;0;0
4;30;229;1;0;5;0;1;0;0;0
4;30;229;2;0;0;0;2;0;0;0
4;30;229;3;0;0;0;3;0;0;0
4;30;231;1;0;0;0;1;0;0;0
4;30;231;2;0;0;0;2;0;0;0
4;30;231;3;0;0;0;3;0;0;0
4;30;231;4;0;0;0;4;0;0;0
4;30;250;1;0;0;1;1;0;0;0
4;30;250;2;0;0;1;2;0;0;0
4;30;250;3;0;0;1;3;0;0;0
4;30;250;4;0;0;1;4;0;0;0
4;30;251;1;0;0;0;1;0;0;0
4;30;251;2;0;1;0;2;0;0;0
4;30;251;3;0;6;0;3;0;0;0
4;30;258;1;0;6;1;1;0;0;0
4;30;258;2;0;0;1;2;0;0;0
4;30;258;3;0;0;1;3;0;0;0
4;30;258;4;0;0;1;4;0;0;0
4;31;23;1;0;0;0;1;0;0;0
4;31;23;2;0;0;0;2;0;0;0
4;31;23;3;0;1;0;3;0;0;0
4;31;23;4;0;1;0;4;0;0;0
4;31;33;1;0;0;0;1;0;0;0
4;31;33;2;0;0;0;2;0;0;0
4;31;33;3;0;0;0;3;0;0;0
4;31;33;4;0;2;0;4;0;0;0
4;31;69;1;0;0;1;1;0;0;0
4;31;69;2;0;0;1;2;0;0;0
4;31;69;3;0;0;1;3;0;0;0
4;31;127;1;0;0;1;1;0;0;0
4;31;127;2;0;0;1;2;0;0;0
4;31;127;3;0;0;1;3;0;0;0
4;31;134;1;0;0;1;1;0;0;0
4;31;134;2;0;0;1;2;0;0;0
4;31;134;3;0;0;1;3;0;0;0
4;31;134;4;0;1;1;4;0;0;0
4;31;144;1;0;0;0;1;0;0;0
4;31;144;2;0;0;0;2;0;0;0
4;31;144;3;0;0;0;3;0;0;0
4;31;153;1;0;30;0;1;0;0;0
4;31;153;2;0;1;0;2;0;0;0
4;31;153;3;0;73;0;3;0;0;0
4;31;153;4;0;26;0;4;0;0;0
4;31;161;1;0;0;1;1;0;0;0
4;31;161;2;0;0;1;2;0;0;0
4;31;161;3;0;0;1;3;0;0;0
4;32;202;1;0;3;1;1;0;0;0
4;32;202;2;0;0;1;2;0;0;0
4;32;202;3;0;0;1;3;0;0;0
4;32;202;4;0;3;1;4;0;0;0
4;32;212;1;0;0;1;1;0;0;0
4;32;212;2;0;0;1;2;0;0;0
4;32;212;3;0;0;1;3;0;0;0
4;32;212;4;0;0;1;4;0;0;0
4;32;213;1;0;0;1;1;0;0;0
4;32;213;2;0;0;1;2;0;0;0
4;32;213;3;0;0;1;3;0;0;0
4;32;213;4;0;0;1;4;0;0;0
4;32;215;1;0;0;1;1;0;0;0
4;32;215;2;0;0;1;2;0;0;0
4;32;215;3;0;0;1;3;0;0;0
4;32;215;4;0;0;1;4;0;0;0
4;32;225;1;0;1;0;1;0;0;0
4;32;225;2;0;2;0;2;0;0;0
4;32;225;3;0;2;0;3;0;0;0
4;32;225;4;0;0;0;4;0;0;0
4;32;242;1;0;1;1;1;0;0;0
4;32;242;2;0;0;1;2;0;0;0
4;32;242;3;0;0;1;3;0;0;0
4;32;242;4;0;0;1;4;0;0;0
4;32;246;1;0;0;1;1;0;0;0
4;32;246;2;0;0;1;2;0;0;0
4;32;246;3;0;0;1;3;0;0;0
4;32;246;4;0;0;1;4;0;0;0
4;32;254;1;0;1;1;1;0;0;0
4;32;254;2;0;2;1;2;0;0;0
4;32;254;3;0;0;1;3;0;0;0
4;32;254;4;0;0;1;4;0;0;0
4;33;2;1;0;0;0;1;0;0;0
4;33;2;2;0;0;0;2;0;0;0
4;33;2;3;0;1;0;3;0;0;0
4;33;2;4;0;0;0;4;0;0;0
4;33;34;1;0;189;0;1;0;0;0
4;33;34;2;0;115;0;2;0;0;0
4;33;34;3;0;145;0;3;0;0;0
4;33;34;4;0;153;0;4;0;0;0
4;33;38;1;0;0;1;1;0;0;0
4;33;38;2;0;0;1;2;0;0;0
4;33;38;3;0;0;1;3;0;0;0
4;33;38;4;0;0;1;4;0;0;0
4;33;47;1;0;5;0;1;0;0;0
4;33;47;2;0;0;0;2;0;0;0
4;33;47;3;0;0;0;3;0;0;0
4;33;47;4;0;0;0;4;0;0;0
4;33;52;1;0;0;1;1;0;0;0
4;33;52;2;0;0;1;2;0;0;0
4;33;52;3;0;0;1;3;0;0;0
4;33;52;4;0;0;1;4;0;0;0
4;33;115;1;0;0;0;1;0;0;0
4;33;115;2;0;0;0;2;0;0;0
4;33;115;3;0;2;0;3;0;0;0
4;33;115;4;0;21;0;4;0;0;0
4;33;130;1;0;0;1;1;0;0;0
4;33;130;2;0;0;1;2;0;0;0
4;33;130;3;0;0;1;3;0;0;0
4;33;130;4;0;0;1;4;0;0;0
4;33;148;1;0;0;1;1;0;0;0
4;33;148;2;0;0;1;2;0;0;0
4;33;148;3;0;0;1;3;0;0;0
4;33;148;4;0;0;1;4;0;0;0
4;34;3;1;0;0;0;1;0;0;0
4;34;3;2;0;0;0;2;0;0;0
4;34;3;3;0;0;0;3;0;0;0
4;34;3;4;0;0;0;4;0;0;0
4;34;16;1;0;0;1;1;0;0;0
4;34;16;2;0;0;1;2;0;0;0
4;34;16;3;0;0;1;3;0;0;0
4;34;16;4;0;0;1;4;0;0;0
4;34;26;1;0;0;0;1;0;0;0
4;34;26;2;0;0;0;2;0;0;0
4;34;26;3;0;0;0;3;0;0;0
4;34;26;4;0;0;0;4;0;0;0
4;34;41;1;0;0;1;1;0;0;0
4;34;41;2;0;0;1;2;0;0;0
4;34;41;3;0;0;1;3;0;0;0
4;34;41;4;0;0;1;4;0;0;0
4;34;42;1;0;0;0;1;0;0;0
4;34;98;1;0;0;0;1;0;0;0
4;34;98;2;0;0;0;2;0;0;0
4;34;98;3;0;0;0;3;0;0;0
4;34;98;4;0;0;0;4;0;0;0
4;34;182;1;0;1;1;1;0;0;0
4;34;182;2;0;0;1;2;0;0;0
4;34;182;3;0;0;1;3;0;0;0
4;34;198;1;0;0;0;1;0;0;0
4;34;198;2;0;0;0;2;0;0;0
4;34;198;3;0;0;0;3;0;0;0
