herdid;cowid;test;h_size;c_heifer;t_season;t_dim;t_lnscc
33;1791;7;32.20000076;1;2;219;4.248495102
33;1792;6;32.20000076;1;2;187;4.605169773
33;1793;1;32.20000076;0;4;38;4.248495102
33;1794;0;32.20000076;0;4;11;4.248495102
33;1795;0;32.20000076;0;4;21;3.912023067
33;1796;0;32.20000076;0;4;21;7.889833927
33;1797;1;32.20000076;0;1;36;2.302584887
33;1798;0;32.20000076;0;4;16;2.302584887
33;1799;0;32.20000076;1;3;21;4.094345093
33;1800;4;32.20000076;1;2;139;4.094345093
33;1801;0;32.20000076;0;4;11;3.912023067
33;1802;2;32.20000076;1;2;79;5.135797977
33;1803;4;32.20000076;1;3;146;2.995732069
33;1804;0;32.20000076;1;4;21;4.499810219
33;1805;1;32.20000076;1;3;32;3.401196957
33;1806;0;32.20000076;0;3;10;3.401196957
33;1807;0;32.20000076;1;4;14;3.401196957
33;1808;0;32.20000076;1;3;12;4.248495102
33;1809;0;32.20000076;1;4;18;4.787491798
33;1810;0;32.20000076;1;4;18;4.094345093
33;1811;0;32.20000076;1;4;26;5.247024059
33;1812;0;32.20000076;1;1;23;2.995732069
33;1813;1;32.20000076;1;1;42;6.345635891
33;1814;1;32.20000076;1;1;36;2.995732069
33;1815;1;32.20000076;1;1;38;4.499810219
33;1816;0;32.20000076;1;1;22;2.995732069
34;1817;6;21.39999962;1;2;200;6.01615715
34;1818;1;21.39999962;0;1;45;6.917706013
34;1819;1;21.39999962;0;2;33;4.094345093
34;1820;2;21.39999962;0;2;78;5.56068182
34;1821;1;21.39999962;0;2;31;6.802394867
34;1822;4;21.39999962;0;3;135;8.550627708
34;1823;1;21.39999962;0;1;41;4.382027149
34;1824;0;21.39999962;0;2;29;5.56068182
34;1825;0;21.39999962;0;4;11;4.382027149
34;1826;0;21.39999962;0;4;20;5.135797977
34;1827;1;21.39999962;0;4;40;4.867534161
34;1828;0;21.39999962;0;4;18;6.214608192
34;1829;7;21.39999962;1;3;226;4.867534161
34;1830;6;21.39999962;1;3;194;4.605169773
34;1831;7;21.39999962;1;3;212;4.382027149
34;1832;1;21.39999962;1;1;36;3.401196957
34;1833;1;21.39999962;1;1;44;6.813445091
34;1834;0;21.39999962;1;4;21;5.886104107
34;1835;1;21.39999962;1;4;31;6.46146822
34;1836;0;21.39999962;1;1;17;5.192956924
34;1837;1;21.39999962;1;4;31;4.787491798
34;1838;4;21.39999962;0;2;141;4.248495102
35;1839;1;39.20000076;0;2;44;6.670765877
35;1840;3;39.20000076;0;3;90;6.621406078
35;1841;1;39.20000076;0;2;35;7.499423027
35;1842;0;39.20000076;0;2;29;6.879355907
35;1843;0;39.20000076;0;2;26;7.213768005
35;1844;1;39.20000076;0;2;43;6.210599899
35;1845;4;39.20000076;0;2;146;5.257494926
35;1846;4;39.20000076;0;3;125;6.781057835
35;1847;0;39.20000076;0;1;17;4.158883095
35;1848;4;39.20000076;0;3;129;5.288267136
35;1849;0;39.20000076;0;2;23;6.376727104
35;1850;0;39.20000076;0;4;10;7.893571854
35;1851;1;39.20000076;0;1;44;6.678341866
35;1852;4;39.20000076;0;2;141;4.828313828
35;1853;0;39.20000076;0;4;17;6.88653183
35;1854;0;39.20000076;0;1;12;5.476463795
35;1855;0;39.20000076;0;1;26;4.158883095
35;1856;1;39.20000076;0;2;34;4.820281982
35;1857;2;39.20000076;0;2;67;6.148468018
35;1858;5;39.20000076;0;3;165;3.761199951
35;1859;1;39.20000076;0;4;33;6.208590031
35;1860;1;39.20000076;0;4;32;5.272999763
35;1861;6;39.20000076;1;2;188;4.820281982
35;1862;1;39.20000076;0;4;30;4.007332802
35;1863;1;39.20000076;0;2;40;4.663438797
35;1864;0;39.20000076;0;4;18;5.937535763
35;1865;1;39.20000076;0;4;30;5.676753998
35;1866;0;39.20000076;0;1;21;4.189654827
35;1867;0;39.20000076;0;1;10;7.574557781
35;1868;6;39.20000076;1;2;189;4.510859966
35;1869;1;39.20000076;0;2;38;3.871201038
35;1870;1;39.20000076;0;1;40;5.298316956
35;1871;0;39.20000076;0;1;14;4.62497282
35;1872;0;39.20000076;0;4;18;6.857513905
35;1873;1;39.20000076;0;1;35;5.043425083
35;1874;1;39.20000076;0;1;32;6.335053921
35;1875;0;39.20000076;0;4;23;5.846438885
35;1876;0;39.20000076;1;2;23;5.176149845
35;1877;0;39.20000076;1;4;12;4.174386978
35;1878;0;39.20000076;1;1;24;3.737669945
35;1879;0;39.20000076;1;4;14;6.687108994
35;1880;0;39.20000076;1;2;23;3.912023067
35;1881;0;39.20000076;1;1;24;3.496507883
35;1882;1;39.20000076;1;2;31;3.610918045
35;1883;1;39.20000076;1;4;30;3.806662083
35;1884;0;39.20000076;1;4;24;5.981413841
35;1885;1;39.20000076;1;4;34;7.065612793
35;1886;1;39.20000076;1;4;38;4.912654877
35;1887;1;39.20000076;1;4;35;5.017280102
35;1888;0;39.20000076;1;4;29;3.663562059
35;1889;1;39.20000076;1;1;32;2.564949036
36;1890;4;55.70000076;0;3;122;5.075173855
36;1891;0;55.70000076;0;1;10;5.010634899
36;1892;0;55.70000076;0;2;20;7.056175232
36;1893;6;55.70000076;0;3;189;4.941641808
36;1894;0;55.70000076;0;2;21;8.250619888
36;1895;1;55.70000076;0;2;38;6.672032833
36;1896;1;55.70000076;0;1;45;5.91350317
36;1897;1;55.70000076;0;1;37;4.382027149
36;1898;5;55.70000076;0;2;150;4.700479984
36;1899;3;55.70000076;0;2;90;4.787491798
36;1900;1;55.70000076;0;3;39;4.700479984
36;1901;0;55.70000076;0;1;23;7.02997303
36;1902;1;55.70000076;0;1;33;5.966146946
36;1903;6;55.70000076;0;2;187;5.247024059
36;1904;5;55.70000076;0;3;162;7.27931881
36;1905;3;55.70000076;0;2;116;4.941641808
36;1906;1;55.70000076;0;1;32;5.56068182
36;1907;5;55.70000076;0;3;161;5.347107887
36;1908;0;55.70000076;0;1;22;4.941641808
36;1909;0;55.70000076;0;1;12;6.445720196
36;1910;0;55.70000076;0;2;28;4.605169773
36;1911;1;55.70000076;0;1;42;4.787491798
36;1912;1;55.70000076;0;1;33;6.04025507
36;1913;0;55.70000076;0;1;20;4.248495102
36;1914;0;55.70000076;0;1;20;6.659294128
36;1915;0;55.70000076;0;1;21;5.56068182
36;1916;0;55.70000076;0;2;20;3.401196957
36;1917;6;55.70000076;0;3;183;5.52146101
36;1918;2;55.70000076;0;3;69;4.787491798
36;1919;0;55.70000076;0;3;23;5.010634899
36;1920;0;55.70000076;0;3;14;5.43807888
36;1921;1;55.70000076;0;1;36;5.43807888
36;1922;1;55.70000076;0;3;40;4.382027149
36;1923;1;55.70000076;0;3;38;4.867534161
36;1924;0;55.70000076;0;4;14;4.499810219
36;1925;0;55.70000076;0;4;26;3.401196957
36;1926;0;55.70000076;0;1;23;4.248495102
36;1927;0;55.70000076;0;1;22;2.995732069
36;1928;0;55.70000076;0;4;24;3.688879013
36;1929;8;55.70000076;1;3;258;5.52146101
36;1930;1;55.70000076;0;1;43;3.688879013
36;1931;0;55.70000076;0;1;15;5.135797977
36;1932;2;55.70000076;1;3;69;3.401196957
36;1933;1;55.70000076;1;3;39;3.401196957
36;1934;6;55.70000076;1;3;203;3.912023067
36;1935;0;55.70000076;0;2;21;3.688879013
36;1936;0;55.70000076;1;4;22;3.688879013
36;1937;2;55.70000076;1;3;82;3.688879013
36;1938;2;55.70000076;1;3;66;2.302584887
36;1939;2;55.70000076;1;3;69;2.995732069
36;1940;2;55.70000076;1;3;66;2.302584887
36;1941;0;55.70000076;1;3;11;3.401196957
36;1942;0;55.70000076;0;4;29;4.248495102
36;1943;0;55.70000076;1;3;20;6.507277966
36;1944;0;55.70000076;0;4;29;3.401196957
36;1945;2;55.70000076;1;3;77;3.401196957
36;1946;3;55.70000076;1;3;97;4.094345093
36;1947;1;55.70000076;0;4;30;4.382027149
36;1948;1;55.70000076;1;3;53;2.302584887
36;1949;1;55.70000076;1;4;34;3.688879013
36;1950;1;55.70000076;1;2;34;3.912023067
36;1951;1;55.70000076;1;3;30;2.995732069
36;1952;0;55.70000076;1;1;18;4.382027149
36;1953;1;55.70000076;1;2;33;4.605169773
36;1954;0;55.70000076;1;1;24;6.253829002
36;1955;0;55.70000076;1;3;20;4.248495102
36;1956;0;55.70000076;1;2;12;3.401196957
36;1957;0;55.70000076;1;3;28;2.302584887
36;1958;0;55.70000076;1;3;26;4.094345093
36;1959;1;55.70000076;1;3;34;3.912023067
36;1960;1;55.70000076;1;3;33;4.700479984
36;1961;0;55.70000076;1;2;27;2.995732069
36;1962;0;55.70000076;0;1;11;4.248495102
36;1963;1;55.70000076;0;1;34;6.01615715
37;1964;1;48.40000153;0;2;56;3.912023067
37;1965;0;48.40000153;0;2;18;3.688879013
37;1966;5;48.40000153;0;2;158;6.396930218
37;1967;4;48.40000153;0;2;124;7.414573193
37;1968;5;48.40000153;0;2;166;5.298316956
37;1969;6;48.40000153;0;2;180;6.684611797
37;1970;4;48.40000153;0;2;142;6.152732849
37;1971;5;48.40000153;0;2;175;7.461639881
37;1972;1;48.40000153;0;2;38;3.688879013
37;1973;1;48.40000153;0;3;32;4.094345093
37;1974;0;48.40000153;0;1;15;3.401196957
37;1975;0;48.40000153;0;2;28;4.382027149
37;1976;0;48.40000153;0;2;26;3.912023067
37;1977;1;48.40000153;0;2;47;3.912023067
37;1978;0;48.40000153;0;1;26;4.094345093
37;1979;0;48.40000153;0;1;13;6.565265179
37;1980;0;48.40000153;0;1;28;3.401196957
37;1981;5;48.40000153;0;2;155;5.192956924
37;1982;1;48.40000153;0;2;35;5.010634899
37;1983;0;48.40000153;0;3;26;5.480638981
37;1984;0;48.40000153;0;4;13;6.476972103
37;1985;1;48.40000153;0;1;30;6.835185051
37;1986;0;48.40000153;0;4;12;4.941641808
37;1987;0;48.40000153;0;3;13;4.499810219
37;1988;6;48.40000153;0;2;199;5.43807888
37;1989;2;48.40000153;0;2;73;5.828946114
37;1990;1;48.40000153;0;2;41;4.499810219
37;1991;1;48.40000153;0;2;35;5.192956924
37;1992;0;48.40000153;0;1;29;3.401196957
37;1993;1;48.40000153;0;2;34;3.912023067
37;1994;2;48.40000153;0;2;89;4.382027149
37;1995;7;48.40000153;1;2;226;4.094345093
37;1996;3;48.40000153;0;2;93;5.135797977
37;1997;0;48.40000153;0;4;15;4.499810219
37;1998;0;48.40000153;0;4;18;3.401196957
37;1999;1;48.40000153;0;4;34;3.688879013
37;2000;6;48.40000153;1;2;192;5.247024059
37;2001;6;48.40000153;1;2;203;5.347107887
37;2002;0;48.40000153;0;1;12;4.941641808
37;2003;0;48.40000153;0;1;22;6.856462002
37;2004;1;48.40000153;0;4;37;2.302584887
37;2005;0;48.40000153;0;1;20;4.094345093
37;2006;4;48.40000153;1;2;134;3.401196957
37;2007;1;48.40000153;1;2;49;3.401196957
37;2008;2;48.40000153;1;2;62;5.886104107
37;2009;3;48.40000153;1;2;117;3.401196957
37;2010;0;48.40000153;1;4;26;2.995732069
37;2011;0;48.40000153;1;4;11;6.253829002
37;2012;0;48.40000153;0;3;12;3.688879013
37;2013;1;48.40000153;1;4;42;3.912023067
37;2014;1;48.40000153;1;4;31;3.401196957
37;2015;0;48.40000153;1;4;18;5.010634899
37;2016;1;48.40000153;1;4;34;2.995732069
37;2017;1;48.40000153;1;4;31;6.363028049
37;2018;1;48.40000153;1;4;41;4.787491798
37;2019;1;48.40000153;1;1;36;4.787491798
37;2020;1;48.40000153;1;1;35;3.912023067
37;2021;0;48.40000153;1;1;23;4.094345093
37;2022;0;48.40000153;1;1;20;6.551080227
37;2023;1;48.40000153;1;2;38;7.855545044
37;2024;0;48.40000153;1;1;27;4.499810219
37;2025;0;48.40000153;1;1;28;5.669880867
37;2026;0;48.40000153;1;1;12;3.912023067
37;2027;0;48.40000153;1;2;22;3.401196957
37;2028;0;48.40000153;1;1;29;4.382027149
37;2029;1;48.40000153;1;2;34;3.401196957
38;2030;3;39;0;3;115;6.429718971
38;2031;0;39;0;2;10;7.736307144
38;2032;4;39;0;2;125;6.309917927
38;2033;2;39;0;2;74;4.605169773
38;2034;0;39;0;4;19;6.396930218
38;2035;0;39;0;1;12;5.298316956
38;2036;4;39;0;2;122;4.700479984
38;2037;1;39;0;2;36;5.135797977
38;2038;1;39;0;3;56;4.094345093
38;2039;0;39;0;3;16;7.444249153
38;2040;0;39;0;2;29;5.59842205
38;2041;1;39;0;3;45;5.075173855
38;2042;1;39;0;3;35;4.700479984
38;2043;0;39;0;4;22;2.995732069
38;2044;5;39;0;2;161;4.499810219
38;2045;3;39;0;3;115;5.298316956
38;2046;0;39;0;1;15;4.499810219
38;2047;1;39;0;3;30;5.347107887
38;2048;1;39;0;3;30;3.401196957
38;2049;0;39;0;1;10;4.382027149
38;2050;4;39;0;3;132;5.43807888
38;2051;4;39;0;3;140;5.828946114
38;2052;1;39;0;2;31;5.192956924
38;2053;0;39;0;4;13;5.736571789
38;2054;1;39;0;1;37;5.247024059
38;2055;1;39;0;4;31;3.688879013
38;2056;8;39;1;2;245;4.700479984
38;2057;0;39;0;1;27;5.59842205
38;2058;1;39;0;3;35;2.995732069
38;2059;1;39;0;1;39;4.499810219
38;2060;1;39;0;3;35;5.192956924
38;2061;0;39;0;1;29;3.912023067
38;2062;0;39;0;1;14;2.995732069
38;2063;0;39;1;3;21;4.094345093
38;2064;1;39;1;2;44;3.912023067
38;2065;2;39;1;3;86;3.912023067
38;2066;8;39;1;3;250;4.867534161
38;2067;1;39;0;3;31;4.867534161
38;2068;1;39;1;1;30;3.401196957
38;2069;0;39;1;4;19;4.382027149
38;2070;1;39;0;3;54;3.912023067
38;2071;0;39;1;3;23;3.688879013
38;2072;0;39;1;4;20;3.401196957
38;2073;0;39;0;3;19;5.669880867
38;2074;1;39;1;1;34;4.499810219
38;2075;0;39;1;1;28;5.828946114
38;2076;0;39;1;2;16;4.094345093
38;2077;0;39;1;1;24;5.010634899
38;2078;0;39;1;2;15;4.094345093
38;2079;0;39;1;1;22;2.995732069
38;2080;0;39;1;3;28;4.382027149
38;2081;0;39;1;2;18;3.401196957
38;2082;0;39;1;1;28;3.401196957
38;2083;0;39;1;2;16;3.401196957
39;2084;0;43.40000153;0;2;29;3.912023067
39;2085;2;43.40000153;0;3;67;3.912023067
39;2086;0;43.40000153;0;3;21;6.620072842
39;2087;2;43.40000153;0;2;79;4.700479984
39;2088;1;43.40000153;1;2;48;2.995732069
39;2089;1;43.40000153;0;3;35;5.247024059
39;2090;0;43.40000153;0;4;27;5.480638981
39;2091;1;43.40000153;0;2;45;4.248495102
39;2092;6;43.40000153;0;2;196;4.700479984
39;2093;5;43.40000153;0;2;176;3.912023067
39;2094;0;43.40000153;0;4;26;2.995732069
39;2095;0;43.40000153;0;2;26;3.688879013
39;2096;1;43.40000153;0;1;31;4.605169773
39;2097;0;43.40000153;0;3;21;4.094345093
39;2098;0;43.40000153;0;2;28;2.995732069
39;2099;4;43.40000153;0;2;144;5.634789944
39;2100;0;43.40000153;0;3;26;6.272877216
39;2101;3;43.40000153;0;2;115;3.688879013
39;2102;7;43.40000153;0;2;224;4.867534161
39;2103;0;43.40000153;0;3;14;2.995732069
39;2104;0;43.40000153;0;3;27;4.094345093
39;2105;4;43.40000153;0;2;147;6.413458824
39;2106;4;43.40000153;0;2;136;4.248495102
39;2107;1;43.40000153;0;2;59;4.382027149
39;2108;1;43.40000153;0;3;38;2.302584887
39;2109;6;43.40000153;1;2;180;5.135797977
39;2110;1;43.40000153;0;3;31;3.401196957
39;2111;3;43.40000153;1;2;105;3.401196957
39;2112;1;43.40000153;0;4;33;4.382027149
39;2113;0;43.40000153;0;4;19;5.347107887
39;2114;2;43.40000153;1;2;60;3.401196957
39;2115;4;43.40000153;1;2;132;3.912023067
39;2116;2;43.40000153;1;2;88;5.857933044
39;2117;4;43.40000153;1;2;140;7.319865227
39;2118;2;43.40000153;1;2;63;4.094345093
39;2119;4;43.40000153;1;2;123;5.075173855
39;2120;1;43.40000153;1;2;33;3.401196957
39;2121;0;43.40000153;1;4;17;2.995732069
39;2122;0;43.40000153;1;4;10;4.094345093
39;2123;1;43.40000153;1;2;56;3.688879013
39;2124;0;43.40000153;1;4;24;3.401196957
39;2125;0;43.40000153;1;4;29;3.401196957
39;2126;0;43.40000153;1;3;22;3.912023067
39;2127;0;43.40000153;1;3;10;4.867534161
39;2128;1;43.40000153;1;4;30;2.302584887
39;2129;0;43.40000153;1;4;17;7.185387135
39;2130;1;43.40000153;1;4;34;3.912023067
39;2131;0;43.40000153;1;1;23;2.995732069
39;2132;0;43.40000153;1;2;10;4.941641808
39;2133;0;43.40000153;1;2;20;2.995732069
40;2134;0;37.70000076;0;2;16;7.162396908
40;2135;0;37.70000076;0;2;11;5.56068182
40;2136;0;37.70000076;0;2;22;4.605169773
40;2137;2;37.70000076;0;2;68;2.995732069
40;2138;1;37.70000076;0;3;38;4.094345093
40;2139;0;37.70000076;0;2;21;3.688879013
40;2140;8;37.70000076;0;2;248;2.302584887
40;2141;1;37.70000076;0;4;32;2.302584887
40;2142;0;37.70000076;0;3;26;4.941641808
40;2143;2;37.70000076;0;4;93;2.302584887
40;2144;1;37.70000076;0;2;48;2.995732069
40;2145;5;37.70000076;0;2;152;4.094345093
40;2146;1;37.70000076;0;4;37;2.302584887
40;2147;0;37.70000076;0;1;24;2.302584887
40;2148;1;37.70000076;0;4;42;2.995732069
40;2149;1;37.70000076;0;3;52;3.401196957
40;2150;0;37.70000076;0;3;19;2.302584887
40;2151;7;37.70000076;0;2;222;6.536692142
40;2152;1;37.70000076;0;2;35;2.995732069
40;2153;5;37.70000076;0;2;165;3.688879013
40;2154;1;37.70000076;0;2;48;5.39362812
40;2155;0;37.70000076;0;1;17;2.302584887
40;2156;2;37.70000076;0;2;84;2.302584887
40;2157;1;37.70000076;0;1;37;4.248495102
40;2158;1;37.70000076;0;2;37;2.995732069
40;2159;0;37.70000076;0;4;12;2.995732069
40;2160;1;37.70000076;0;3;51;3.688879013
40;2161;4;37.70000076;1;2;131;5.135797977
40;2162;0;37.70000076;0;4;19;5.56068182
40;2163;1;37.70000076;0;3;38;3.401196957
40;2164;1;37.70000076;0;4;37;6.522092819
40;2165;1;37.70000076;0;4;33;4.248495102
40;2166;0;37.70000076;0;1;25;2.995732069
40;2167;0;37.70000076;1;2;20;4.499810219
40;2168;0;37.70000076;1;1;23;4.787491798
40;2169;2;37.70000076;1;2;84;4.248495102
40;2170;0;37.70000076;1;4;18;3.912023067
40;2171;1;37.70000076;1;4;32;3.401196957
40;2172;0;37.70000076;1;4;24;2.302584887
40;2173;0;37.70000076;1;3;11;4.867534161
40;2174;0;37.70000076;1;1;28;3.401196957
40;2175;0;37.70000076;1;4;25;3.401196957
40;2176;0;37.70000076;1;4;20;2.995732069
40;2177;0;37.70000076;1;2;26;4.094345093
40;2178;1;37.70000076;1;2;36;2.302584887
